ID del Pedido,fecha_envio,Region,categoria,nombre_producto,venta,cantidad,descuento,ganancia
CA-2016-143441,11/05/2016,Centro,Suministros de oficina,Avery 490,11.84,1,0.2,4.44
CA-2017-148320,11/08/2017,Oeste,Suministros de oficina,Xerox 1992,35.88,6,0,17.5812
CA-2016-125661,11/26/2016,Este,Suministros de oficina,Brown Kraft Recycled Sobres,40.752,3,0.2,15.282
CA-2016-125661,11/26/2016,Este,Tecnología,V7 USB Numeric Keypad,139.96,5,0.2,-22.7435
US-2014-123519,12/21/2014,Este,Suministros de oficina,Newell 35,2.624,1,0.2,0.2952
US-2014-123519,12/21/2014,Este,Muebles,Hon Rectangular Conference Mesas,136.53,1,0.4,-52.3365
US-2014-123519,12/21/2014,Este,Tecnología,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96,1,0.2,42.8935
CA-2014-155593,11/08/2014,Este,Suministros de oficina,Acme Kleen Earth Office Shears,11.64,3,0,3.3756
CA-2017-136000,9/25/2017,Este,Suministros de oficina,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638
US-2015-160857,5/15/2015,Este,Muebles,DAX Black Cherry Wood-Tone Poster Frame,79.44,3,0,30.1872
US-2015-160857,5/15/2015,Este,Suministros de oficina,Compact Automatic Electric Letter Opener,357.93,3,0,7.1586
US-2015-160857,5/15/2015,Este,Muebles,"Situations Contoured Folding Sillas, 4/Set",127.764,2,0.1,21.294
US-2015-160857,5/15/2015,Este,Tecnología,Sharp AL-1530CS Digital Fotocopiadora,2799.944,7,0.2,1014.9797
US-2015-160857,5/15/2015,Este,Suministros de oficina,Xerox 204,19.44,3,0,9.3312
CA-2017-115805,7/31/2017,Centro,Tecnología,Motorola L804,36.792,1,0.2,4.1391
US-2014-143707,03/05/2014,Este,Tecnología,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3,0,1.6038
CA-2017-116939,9/29/2017,Sur,Suministros de oficina,Steel Personal Filing/Posting Tote,177.55,5,0,47.9385
CA-2015-124107,10/12/2015,Centro,Tecnología,Logitech G19 Programmable Gaming Keyboard,619.95,5,0,111.591
CA-2015-124107,10/12/2015,Centro,Tecnología,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0,8.4564
CA-2015-124107,10/12/2015,Centro,Suministros de oficina,Staple envelope,57.96,7,0,27.2412
CA-2015-124107,10/12/2015,Centro,Suministros de oficina,Belkin 6 Outlet Metallic Surge Strip,29.403,3,0.1,5.2272
CA-2017-126550,04/02/2017,Centro,Suministros de oficina,Adjustable Personal File Tote,81.4,5,0,21.164
CA-2015-138674,11/17/2015,Oeste,Suministros de oficina,Advantus Push Pins,8.72,5,0.2,2.289
CA-2015-138674,11/17/2015,Oeste,Tecnología,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176,3,0.2,4.5588
CA-2015-138674,11/17/2015,Oeste,Tecnología,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2,29.994
CA-2016-165820,9/30/2016,Oeste,Suministros de oficina,Xerox 1905,12.96,2,0,6.2208
CA-2014-103191,9/27/2014,Centro,Suministros de oficina,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884
CA-2015-103933,9/27/2015,Este,Tecnología,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91,9,0,395.9604
CA-2015-110548,05/08/2015,Centro,Tecnología,ShoreTel ShoreTeléfono IP 230 VoIP phone,946.344,7,0.2,118.293
CA-2017-117324,12/13/2017,Centro,Tecnología,Logitech G105 Gaming Keyboard,178.11,3,0,32.0598
CA-2017-117324,12/13/2017,Centro,Suministros de oficina,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13
CA-2017-117324,12/13/2017,Centro,Suministros de oficina,"Avery 4027 File Folder Labels for Dot Matrix Impresoras, 5000 Labels per Box, White",61.06,2,0,28.0876
CA-2017-117324,12/13/2017,Centro,Muebles,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,4,0,41.3928
CA-2017-117324,12/13/2017,Centro,Suministros de oficina,"Adams Teléfono Message Book, 200 Message Capacity, 8 1/16 x 11",27.52,4,0,12.6592
CA-2017-143574,07/02/2017,Este,Muebles,"Hon Metal Libreros, Putty",638.82,9,0,185.2578
CA-2017-143574,07/02/2017,Este,Suministros de oficina,Acme Box Cutter Scissors,30.69,3,0,7.9794
CA-2017-143574,07/02/2017,Este,Muebles,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,2,0,8.5544
CA-2014-111773,07/03/2014,Este,Suministros de oficina,"Wilson Jones Clip & Carry Folder Archivador Tool for Ring Archivadors, Clear",13.92,3,0.2,4.872
CA-2014-148614,1/25/2014,Oeste,Suministros de oficina,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0,9.2928
CA-2014-148614,1/25/2014,Oeste,Muebles,"Eldon Expressions Desk Accesorio, Wood Pencil Holder, Oak",19.3,2,0,5.79
CA-2017-156139,01/06/2017,Oeste,Suministros de oficina,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.376,3,0.2,13.4316
US-2017-147886,3/31/2017,Oeste,Suministros de oficina,Xerox 1975,12.96,2,0,6.3504
US-2017-147886,3/31/2017,Oeste,Muebles,DAX Black Cherry Wood-Tone Poster Frame,26.48,1,0,10.0624
US-2017-147886,3/31/2017,Oeste,Tecnología,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72,2,0.2,53.272
US-2017-147886,3/31/2017,Oeste,Suministros de oficina,Xerox 1968,26.72,4,0,12.8256
US-2017-147886,3/31/2017,Oeste,Suministros de oficina,Xerox 1977,20.04,3,0,9.6192
US-2017-147886,3/31/2017,Oeste,Suministros de oficina,SAFCO Boltless Steel Shelving,795.48,7,0,7.9548
US-2017-147886,3/31/2017,Oeste,Muebles,Stackable Trays,21.56,7,0,6.8992
CA-2016-113733,12/12/2016,Sur,Tecnología,Cisco SPA301,249.584,2,0.2,31.198
CA-2016-113733,12/12/2016,Sur,Tecnología,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794
CA-2016-113733,12/12/2016,Sur,Tecnología,Imation 30456 USB Flash Drive 8GB,16.56,3,0.2,-2.484
CA-2017-104913,11/22/2017,Este,Tecnología,"Belkin SportFit Armband For iTeléfono 5s/5c, Fuchsia",74.95,5,0,36.7255
CA-2014-145800,06/05/2014,Centro,Muebles,Chromcraft Rectangular Conference Mesas,355.455,3,0.5,-184.8366
CA-2016-125850,1/28/2016,Oeste,Suministros de oficina,Avery 475,44.4,3,0,22.2
CA-2016-125850,1/28/2016,Oeste,Suministros de oficina,Avery 476,20.65,5,0,9.499
CA-2016-118514,02/10/2016,Sur,Muebles,Hon Multipurpose Stacking Arm Sillas,866.4,4,0,225.264
CA-2015-150749,04/03/2015,Sur,Suministros de oficina,Newell 333,5.56,2,0,1.4456
CA-2014-163748,10/18/2014,Centro,Suministros de oficina,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.16,4,0.8,-8.532
CA-2014-163748,10/18/2014,Centro,Tecnología,Hewlett Packard 610 Color Digital Fotocopiadora / Impresora,1999.96,5,0.2,624.9875
CA-2015-119634,8/16/2015,Sur,Muebles,"Executive Impressions 13"" Clairmont Wall Clock",46.152,3,0.2,12.1149
CA-2015-149300,11/23/2015,Sur,Tecnología,Texas Instruments TI-34 Scientific Calculator,32.985,3,0.5,-1.9791
US-2016-111528,12/30/2016,Oeste,Suministros de oficina,Iceberg Mobile Mega Data/Impresora Cart ,481.32,4,0,125.1432
US-2016-111528,12/30/2016,Oeste,Suministros de oficina,Cardinal Hold-It CD Pocket,6.384,1,0.2,2.1546
CA-2017-158169,8/15/2017,Oeste,Suministros de oficina,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.0232
CA-2017-158169,8/15/2017,Oeste,Muebles,DAX Wood Document Frame,54.92,4,0,19.7712
CA-2015-162047,11/05/2015,Este,Muebles,Office Star - Mid Back Dual function Ergonomic High Back Silla with 2-Way Adjustable Arms,1448.82,10,0.1,209.274
CA-2015-117772,09/12/2015,Oeste,Suministros de oficina,"Belkin 19"" Center-Weighted Shelf, Gray",353.88,6,0,17.694
US-2014-126340,11/14/2014,Oeste,Tecnología,Toshiba IPT2010-SD IP Telephone,333.576,3,0.2,25.0182
CA-2016-149685,10/15/2016,Centro,Suministros de oficina,Avery 50,60.144,6,0.2,20.2986
CA-2017-126396,09/12/2017,Centro,Tecnología,Memorex Froggy Flash Drive 8 GB,85.2,6,0.2,20.235
CA-2015-154900,03/01/2015,Este,Suministros de oficina,Avery 518,3.15,1,0,1.512
CA-2015-154900,03/01/2015,Este,Suministros de oficina,"Adams Telephone Message Book W/Dividers/Space For Teléfono Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0,10.224
CA-2015-103835,9/28/2015,Oeste,Muebles,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.6221
CA-2015-103835,9/28/2015,Oeste,Suministros de oficina,Hoover Upright Vacuum With Dirt Cup,1158.12,4,0,335.8548
CA-2015-158939,12/01/2015,Centro,Tecnología,Canon PC1080F Personal Fotocopiadora,599.99,1,0,233.9961
CA-2016-117408,09/06/2016,Centro,Suministros de oficina,Super Decoflex Portable Personal File,23.968,2,0.2,2.3968
CA-2016-142398,4/16/2016,Oeste,Muebles,Hon Comfortask Task/Swivel Sillas,638.288,7,0.2,-31.9144
CA-2016-142398,4/16/2016,Oeste,Suministros de oficina,JM Magazine Archivador,13.208,1,0.2,4.6228
CA-2016-105277,12/08/2016,Este,Suministros de oficina,GBC Instant Report Kit,15.528,3,0.2,5.823
CA-2016-112060,12/09/2016,Oeste,Suministros de oficina,Xerox 1915,104.85,1,0,50.328
CA-2014-105270,11/18/2014,Oeste,Suministros de oficina,50 Colored Long Pencils,30.48,3,0,7.9248
CA-2014-105270,11/18/2014,Oeste,Muebles,Hon Olson Stacker Stools,112.648,1,0.2,11.2648
US-2015-159513,04/09/2015,Oeste,Tecnología,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,3,0.2,24.2919
CA-2015-155586,12/16/2015,Oeste,Suministros de oficina,Newell 311,2.21,1,0,0.5967
CA-2015-155586,12/16/2015,Oeste,Suministros de oficina,Peel & Seel Sobres,15.52,4,0,7.4496
CA-2015-155586,12/16/2015,Oeste,Suministros de oficina,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",36.44,4,0,16.398
CA-2017-141117,10/08/2017,Oeste,Muebles,O'Sullivan 4-Shelf Librero in Odessa Pine,217.764,6,0.7,-384.7164
CA-2017-141117,10/08/2017,Oeste,Suministros de oficina,Acme Softgrip Scissors,39.072,6,0.2,4.3956
CA-2017-141117,10/08/2017,Oeste,Suministros de oficina,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.638,7,0.7,-16.6012
CA-2017-141117,10/08/2017,Oeste,Suministros de oficina,Berol Giant Pencil Sharpener,95.144,7,0.2,10.7037
CA-2017-115070,4/14/2017,Sur,Muebles,Stackable Trays,12.32,5,0.2,1.848
CA-2017-115070,4/14/2017,Sur,Suministros de oficina,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.419,3,0.7,-3.0933
CA-2017-140186,10/02/2017,Oeste,Suministros de oficina,Advantus Plastic Paper Clips,35,7,0,16.8
CA-2017-140186,10/02/2017,Oeste,Muebles,"Leather Task Silla, Black",72.784,1,0.2,0
CA-2017-140186,10/02/2017,Oeste,Suministros de oficina,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Teléfono and Remote",97.84,2,0,25.4384
CA-2017-140186,10/02/2017,Oeste,Muebles,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
CA-2017-140186,10/02/2017,Oeste,Suministros de oficina,Binding Máquina Supplies,46.672,2,0.2,16.3352
CA-2014-124856,10/03/2014,Este,Suministros de oficina,"Dual Level, Single-Width Filing Carts",1395.54,9,0,362.8404
CA-2014-124856,10/03/2014,Este,Muebles,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,4,0,36.3816
CA-2014-124856,10/03/2014,Este,Suministros de oficina,Avery 48,18.9,3,0,8.694
CA-2014-124856,10/03/2014,Este,Suministros de oficina,White Computer Printout Paper by Universal,77.52,2,0,37.9848
CA-2014-166716,8/25/2014,Centro,Muebles,"Global Leather and Oak Executive Silla, Black",421.372,2,0.3,-6.0196
CA-2014-123225,7/14/2014,Centro,Tecnología,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976
CA-2014-123225,7/14/2014,Centro,Suministros de oficina,Xerox 200,10.368,2,0.2,3.6288
CA-2015-163440,3/24/2015,Oeste,Tecnología,Square Credit Card Reader,15.984,2,0.2,1.1988
US-2017-106796,5/19/2017,Este,Suministros de oficina,Newell 347,10.272,3,0.2,1.1556
CA-2017-113873,11/19/2017,Centro,Suministros de oficina,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792
CA-2017-113873,11/19/2017,Centro,Muebles,"Bush Westfield Collection Libreros, Fully Assembled",205.9992,3,0.32,-27.2646
CA-2016-149783,09/07/2016,Sur,Suministros de oficina,"RSVP Cards & Sobres, Blank White, 8-1/2"" X 11"", 24 Cards/25 Sobres/Set",12.192,3,0.2,4.1148
CA-2016-149783,09/07/2016,Sur,Suministros de oficina,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,0.2,8.7168
CA-2016-149783,09/07/2016,Sur,Suministros de oficina,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328
CA-2016-125017,02/11/2016,Sur,Muebles,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,-18.1808
US-2015-163279,3/26/2015,Oeste,Suministros de oficina,Easy-staple paper,105.52,4,0,48.5392
US-2015-163279,3/26/2015,Oeste,Muebles,Tenex B1-RE Series Silla Mats for Low Pile Carpets,91.96,2,0,15.6332
US-2015-163279,3/26/2015,Oeste,Tecnología,ClearOne CHATAttach 160 - speaker phone,1487.976,3,0.2,185.997
CA-2015-150196,07/03/2015,Este,Suministros de oficina,Xerox 209,19.44,3,0,9.3312
US-2015-106495,6/17/2015,Sur,Tecnología,Belkin Standard 104 key USB Keyboard,11.672,1,0.2,-0.7295
CA-2014-124730,11/26/2014,Este,Tecnología,ClearSounds CSC500 Amplified Spirit Teléfono Corded phone,279.96,4,0,78.3888
CA-2014-124730,11/26/2014,Este,Suministros de oficina,"Acco PRESSTEX Data Archivador with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,3,0.2,4.6806
CA-2014-124730,11/26/2014,Este,Suministros de oficina,Pressboard Data Archivadors by Wilson Jones,17.088,4,0.2,5.7672
CA-2014-124730,11/26/2014,Este,Suministros de oficina,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9,0,44.712
CA-2014-124730,11/26/2014,Este,Suministros de oficina,Avery File Folder Labels,11.52,4,0,5.6448
CA-2017-117632,5/18/2017,Oeste,Suministros de oficina,Compact Automatic Electric Letter Opener,238.62,2,0,4.7724
CA-2017-117632,5/18/2017,Oeste,Suministros de oficina,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,0,2.0979
CA-2017-117632,5/18/2017,Oeste,Muebles,"Lesro Sheffield Collection Coffee Mesa, End Mesa, Center Mesa, Corner Mesa",285.48,5,0.2,-10.7055
CA-2017-117632,5/18/2017,Oeste,Suministros de oficina,"DXL Angle-View Archivadors with Locking Rings, Black",19.168,4,0.2,6.4692
CA-2014-115056,05/02/2014,Este,Suministros de oficina,Belkin 6 Outlet Metallic Surge Strip,26.136,3,0.2,1.9602
CA-2017-161067,09/06/2017,Este,Suministros de oficina,Xerox 189,419.4,4,0,201.312
CA-2017-161067,09/06/2017,Este,Muebles,Office Star Flex Back Scooter Silla with Aluminum Finish Frame,90.801,1,0.1,14.1246
CA-2017-161067,09/06/2017,Este,Muebles,Global Low Back Tilter Silla,181.764,2,0.1,-8.0784
CA-2017-161067,09/06/2017,Este,Suministros de oficina,Prang Drawing Pencil Set,5.56,2,0,2.224
CA-2016-122063,12/07/2016,Centro,Muebles,Hon 5100 Series Wood Mesas,581.96,2,0,104.7528
CA-2016-122063,12/07/2016,Centro,Muebles,"Global Stack Silla with Arms, Black",29.98,1,0,8.0946
CA-2015-111206,7/22/2015,Oeste,Tecnología,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0,176.7864
CA-2016-142895,7/26/2016,Sur,Suministros de oficina,Avery 494,6.264,3,0.2,2.0358
CA-2016-142895,7/26/2016,Sur,Muebles,"Leather Task Silla, Black",363.92,5,0.2,0
CA-2015-101868,6/16/2015,Sur,Suministros de oficina,"Green Canvas Archivador for 8-1/2"" x 14"" Sheets",64.2,5,0.7,-42.8
CA-2015-101868,6/16/2015,Sur,Suministros de oficina,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Archivadors, 800 sheets",38.52,3,0.7,-26.964
CA-2015-101868,6/16/2015,Sur,Tecnología,Logitech Keyboard K120,72.6,5,0.2,-8.1675
CA-2017-133207,12/03/2017,Oeste,Tecnología,Griffin GC17055 Auxiliary Audio Cable,57.568,4,0.2,5.7568
CA-2015-132948,04/03/2015,Oeste,Suministros de oficina,Rogers Profile Extra Capacity Storage Tub,83.7,5,0,3.348
CA-2015-134992,9/26/2015,Sur,Suministros de oficina,Xerox 214,32.4,5,0,15.552
CA-2015-134992,9/26/2015,Sur,Muebles,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0,11.0354
CA-2015-126725,11/21/2015,Oeste,Tecnología,RCA ViSYS 25825 Wireless digital phone,415.968,4,0.2,51.996
CA-2015-126725,11/21/2015,Oeste,Suministros de oficina,Carina Media Storage Towers in Natural & Black,304.9,5,0,6.098
CA-2015-126725,11/21/2015,Oeste,Muebles,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0,29.1456
CA-2015-126725,11/21/2015,Oeste,Suministros de oficina,Fellowes Recycled Storage Drawers,777.21,7,0,54.4047
CA-2015-126725,11/21/2015,Oeste,Suministros de oficina,Xerox 203,32.4,5,0,15.552
CA-2015-126725,11/21/2015,Oeste,Muebles,Office Star - Contemporary Swivel Silla with Padded Adjustable Arms and Flex Back,225.568,2,0.2,2.8196
CA-2015-126725,11/21/2015,Oeste,Muebles,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0,15.372
CA-2015-121783,11/14/2015,Centro,Suministros de oficina,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0,178.91
CA-2015-121783,11/14/2015,Centro,Suministros de oficina,Tennsco 6- and 18-Compartment Lockers,795.51,3,0,143.1918
CA-2015-121783,11/14/2015,Centro,Tecnología,Sharp 1540cs Digital Laser Fotocopiadora,549.99,1,0,274.995
CA-2015-121783,11/14/2015,Centro,Suministros de oficina,GBC Standard Therm-A-Bind Covers,74.76,3,0,34.3896
CA-2015-121783,11/14/2015,Centro,Muebles,Staple-based wall hangings,29.22,3,0,12.8568
US-2014-138835,9/14/2014,Sur,Suministros de oficina,Tuff Stuff Recycled Round Ring Archivadors,9.64,2,0,4.7236
CA-2015-112214,08/11/2015,Centro,Suministros de oficina,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558
CA-2015-112214,08/11/2015,Centro,Suministros de oficina,Stiletto Hand Letter Openers,23.04,3,0.2,-4.896
CA-2015-112214,08/11/2015,Centro,Suministros de oficina,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,1,0.8,-2.1792
CA-2015-112214,08/11/2015,Centro,Muebles,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439
US-2017-153255,09/07/2017,Oeste,Muebles,"Bush Heritage Pine Collection 5-Shelf Librero, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098
CA-2015-108119,11/08/2015,Sur,Muebles,"Iceberg OfficeWorks 42"" Round Mesas",301.96,2,0,45.294
CA-2015-157434,05/04/2015,Este,Suministros de oficina,Xerox 1949,7.968,2,0.2,2.8884
CA-2016-101525,05/04/2016,Sur,Suministros de oficina,Xerox 1914,109.92,2,0,53.8608
CA-2016-101525,05/04/2016,Sur,Suministros de oficina,Xerox 1994,19.44,3,0,9.3312
CA-2016-101525,05/04/2016,Sur,Suministros de oficina,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0,4.3524
US-2014-117968,08/07/2014,Este,Suministros de oficina,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0,22.2516
US-2014-117968,08/07/2014,Este,Suministros de oficina,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2,0,2.0064
US-2014-117968,08/07/2014,Este,Muebles,Hon GuestStacker Silla,1133.35,5,0,294.671
CA-2016-158211,01/08/2016,Este,Suministros de oficina,Newell 312,4.672,1,0.2,0.584
CA-2016-158211,01/08/2016,Este,Suministros de oficina,Avery Arch Ring Archivadors,104.58,6,0.7,-80.178
CA-2016-152247,11/12/2016,Oeste,Muebles,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196
CA-2016-128223,6/14/2016,Oeste,Muebles,"Bush Cubix Conference Mesas, Fully Assembled",1293.488,7,0.2,80.843
CA-2016-154235,9/28/2016,Centro,Muebles,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0,21.7515
CA-2017-129910,04/03/2017,Sur,Suministros de oficina,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1,0,16.7328
CA-2017-133095,06/04/2017,Sur,Suministros de oficina,GBC VeloBind Cover Sets,108.08,7,0,54.04
CA-2017-133095,06/04/2017,Sur,Suministros de oficina,Insertable Tab Indexes For Data Archivadors,9.54,3,0,4.3884
CA-2015-130554,04/09/2015,Este,Suministros de oficina,Newell 331,11.736,3,0.2,1.0269
CA-2014-152443,5/26/2014,Este,Suministros de oficina,GBC ProClick Punch Binding System,447.86,7,0,219.4514
CA-2014-152443,5/26/2014,Este,Suministros de oficina,Xerox 1992,17.94,3,0,8.7906
CA-2014-152443,5/26/2014,Este,Suministros de oficina,Belkin 8 Outlet Surge Protector,245.88,6,0,68.8464
CA-2016-133319,09/11/2016,Este,Suministros de oficina,Xerox 1885,192.16,4,0,92.2368
CA-2016-133935,9/22/2016,Oeste,Muebles,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
CA-2016-133935,9/22/2016,Oeste,Suministros de oficina,Xerox 1945,368.91,9,0,180.7659
CA-2016-133935,9/22/2016,Oeste,Muebles,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219
CA-2016-136301,3/15/2016,Oeste,Muebles,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0,7.3528
CA-2016-136301,3/15/2016,Oeste,Suministros de oficina,High Speed Automatic Electric Letter Opener,4912.59,3,0,196.5036
US-2014-109456,10/17/2014,Oeste,Suministros de oficina,Avery Non-Stick Heavy Duty View Round Locking Ring Archivadors,14.352,3,0.2,5.0232
US-2014-109456,10/17/2014,Oeste,Tecnología,Logitech Illuminated - Keyboard,179.97,3,0,86.3856
CA-2017-151596,10/11/2017,Este,Suministros de oficina,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0,11.1176
CA-2015-147879,05/12/2015,Sur,Suministros de oficina,Xerox 1902,45.68,2,0,21.0128
CA-2016-166625,4/17/2016,Este,Suministros de oficina,GBC ProClick Spines for 32-Hole Punch,25.06,2,0,11.7782
CA-2016-146157,11/26/2016,Centro,Suministros de oficina,Xerox 1910,38.432,1,0.2,13.4512
CA-2016-146157,11/26/2016,Centro,Suministros de oficina,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2,0.2,1.6176
CA-2016-146157,11/26/2016,Centro,Tecnología,Lenovo 17-Key USB Numeric Keypad,81.576,3,0.2,2.0394
CA-2017-159954,9/14/2017,Sur,Suministros de oficina,Wilson Jones Suede Grain Vinyl Archivadors,2.78,1,0,1.3622
CA-2017-100825,9/14/2017,Oeste,Suministros de oficina,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0,23.9688
CA-2014-168305,11/08/2014,Oeste,Suministros de oficina,Avery 475,44.4,3,0,22.2
CA-2014-168305,11/08/2014,Oeste,Suministros de oficina,Easy-staple paper,21.4,5,0,9.63
CA-2016-167682,04/09/2016,Centro,Muebles,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0,22.0472
CA-2016-167682,04/09/2016,Centro,Tecnología,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0,124.7808
CA-2017-108000,1/16/2017,Oeste,Suministros de oficina,Staple envelope,9.78,1,0,4.89
CA-2015-146465,11/24/2015,Oeste,Suministros de oficina,Cardinal Poly Pocket Divider Pockets for Ring Archivadors,24.192,9,0.2,7.56
CA-2016-159639,12/02/2016,Este,Muebles,Ultra Door Pull Handle,31.56,3,0,10.4148
US-2017-153948,11/06/2017,Oeste,Suministros de oficina,Xerox 191,59.94,3,0,28.1718
US-2017-153948,11/06/2017,Oeste,Suministros de oficina,Easy-staple paper,45.36,4,0,22.2264
US-2017-153948,11/06/2017,Oeste,Suministros de oficina,Astroparche Fine Business Paper,26.4,5,0,12.672
US-2017-153948,11/06/2017,Oeste,Suministros de oficina,Avery 503,41.4,4,0,19.872
US-2017-153948,11/06/2017,Oeste,Tecnología,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1,0,1.017
US-2016-113985,12/07/2016,Oeste,Suministros de oficina,GBC VeloBind Cover Sets,24.704,2,0.2,9.264
US-2016-113985,12/07/2016,Oeste,Suministros de oficina,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,0,26.865
US-2016-113985,12/07/2016,Oeste,Muebles,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0,5.6628
US-2016-113985,12/07/2016,Oeste,Suministros de oficina,Satellite Sectional Post Archivadors,104.184,3,0.2,33.8598
CA-2016-155383,12/22/2016,Oeste,Suministros de oficina,"Personal Filing Tote with Lid, Black/Gray",46.53,3,0,13.0284
CA-2014-120432,8/26/2014,Sur,Suministros de oficina,Acme Titanium Bonded Scissors,25.5,3,0,6.63
US-2015-126977,9/23/2015,Este,Suministros de oficina,Woodgrain Magazine Files by Perma,14.9,5,0,1.043
US-2015-126977,9/23/2015,Este,Suministros de oficina,Avery 485,87.71,7,0,41.2237
US-2015-126977,9/23/2015,Este,Muebles,Office Star Flex Back Scooter Silla with White Frame,199.764,2,0.1,8.8784
US-2015-126977,9/23/2015,Este,Suministros de oficina,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,4,0,27.434
US-2015-126977,9/23/2015,Este,Muebles,"Riverside Palais Royal Lawyers Librero, Royale Cherry Finish",4228.704,6,0.2,158.5764
US-2015-126977,9/23/2015,Este,Muebles,DMI Eclipse Executive Suite Libreros,2003.92,5,0.2,-25.049
US-2015-126977,9/23/2015,Este,Tecnología,ClearSounds CSC500 Amplified Spirit Teléfono Corded phone,209.97,3,0,58.7916
US-2015-126977,9/23/2015,Este,Tecnología,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.767
US-2015-126977,9/23/2015,Este,Suministros de oficina,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0,53.2608
US-2015-126977,9/23/2015,Este,Tecnología,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,4,0,1.356
